hole_id,prospect,sample_id,depth_from,depth_to,length,lith1,alt_1_type,alt_1_style,Au_ppm_preferred,Ag_ppm,Al_pct,As_ppm,B_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Fe_pct,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,K_pct,La_ppm,Li_ppm,Lu_ppm,Mg_pct,Mn_pct,Mo_ppm,Na_pct,Nb_ppm,Ni_ppm,P_pct,Pb_ppm,Rb_ppm,Re_ppm,S_pct,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_pct,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm
HOLE_001,Jerimum de Cima,100143,255.20,257.20,2.00,IG,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_001,Jerimum de Cima,100144,257.20,259.20,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_001,Jerimum de Cima,100145,259.20,260.20,1.00,IG,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_001,Jerimum de Cima,100146,260.20,261.20,1.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_001,Jerimum de Cima,100147,261.20,262.20,1.00,IG,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_001,Jerimum de Cima,100148,262.20,263.60,1.40,IG,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_001,Jerimum de Cima,100149,263.60,265.80,2.20,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_001,Jerimum de Cima,100150,265.80,266.80,1.00,IG,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_001,Jerimum de Cima,100151,266.80,268.80,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_001,Jerimum de Cima,100152,268.80,270.80,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_001,Jerimum de Cima,100153,270.80,272.78,1.98,IG,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100154,0.00,2.00,2.00,QS,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100155,2.00,4.00,2.00,QC,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100156,4.00,6.00,2.00,QC,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100157,6.00,8.00,2.00,QC,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100158,8.00,10.00,2.00,QC,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100159,10.00,12.00,2.00,QC,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100160,12.00,14.00,2.00,QC,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100161,14.00,16.00,2.00,QC,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100162,16.00,18.00,2.00,QC,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100163,18.00,20.00,2.00,QC,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100164,20.00,22.00,2.00,QC,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100165,22.00,24.00,2.00,SAP,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100166,24.00,26.00,2.00,SAP,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100167,26.00,28.00,2.00,SAP,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100168,28.00,30.00,2.00,SAP,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100169,30.00,32.00,2.00,SAP,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100170,32.00,34.00,2.00,SAP,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100171,34.00,36.00,2.00,SAP,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100172,36.00,38.00,2.00,SAP,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100173,38.00,40.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100174,40.00,42.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100175,42.00,44.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100176,44.00,46.00,2.00,SAP,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100177,46.00,48.00,2.00,SAP,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100178,48.00,50.00,2.00,SAP,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100179,50.00,52.00,2.00,SAP,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100180,52.00,54.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100181,54.00,56.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100182,56.00,58.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100183,58.00,60.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100184,60.00,62.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100185,62.00,64.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100186,64.00,66.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100187,66.00,68.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100188,68.00,70.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100189,70.00,72.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100190,72.00,74.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100191,74.00,76.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100192,76.00,78.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100193,78.00,80.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100194,80.00,82.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100195,82.00,84.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100196,84.00,86.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100197,86.00,88.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100198,88.00,90.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100199,90.00,92.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100200,92.00,94.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100201,94.00,96.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100202,96.00,98.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100203,98.00,100.00,2.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100204,100.00,102.30,2.30,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100205,102.30,104.30,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100206,104.30,106.30,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100207,106.30,108.30,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100208,108.30,110.30,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100209,110.30,111.70,1.40,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100210,111.70,113.70,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100211,113.70,115.70,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100212,115.70,117.70,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100213,117.70,120.40,2.70,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100214,120.40,121.70,1.30,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100215,121.70,123.70,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100216,123.70,125.70,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100217,125.70,127.70,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100218,127.70,129.70,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100219,129.70,132.10,2.40,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100220,132.10,132.90,0.80,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100221,132.90,134.90,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100222,134.90,136.90,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100223,136.90,138.90,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100224,138.90,140.90,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100225,140.90,142.90,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100226,142.90,145.10,2.20,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100227,145.10,146.10,1.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100228,146.10,148.20,2.10,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100229,148.20,148.70,0.50,IG,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100230,148.70,149.70,1.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100231,149.70,150.20,0.50,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100232,150.20,152.70,2.50,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100233,152.70,154.70,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100234,154.70,156.70,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100235,156.70,158.70,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100236,158.70,160.70,2.00,IG,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100237,160.70,162.70,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100238,162.70,164.70,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100239,164.70,166.70,2.00,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100240,166.70,168.70,2.00,IG,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100241,168.70,170.20,1.50,IG,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100242,170.20,171.30,1.10,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100243,171.30,173.30,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100244,173.30,176.10,2.80,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100245,176.10,178.60,2.50,IG,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100246,178.60,179.60,1.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100247,179.60,180.60,1.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100248,180.60,181.60,1.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100249,181.60,182.60,1.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100250,182.60,183.60,1.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100251,183.60,184.60,1.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100252,184.60,185.60,1.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100253,185.60,186.60,1.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100254,186.60,187.10,0.50,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100255,187.10,188.10,1.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100256,188.10,190.10,2.00,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100257,190.10,192.10,2.00,IG,SER,PA,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100258,192.10,194.10,2.00,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100259,194.10,195.10,1.00,IG,SER,PA,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100260,195.10,197.10,2.00,IG,SER,PA,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100261,197.10,198.10,1.00,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100262,198.10,199.10,1.00,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100263,199.10,200.10,1.00,IG,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100264,200.10,202.10,2.00,IG,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100265,202.10,204.60,2.50,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100266,204.60,205.10,0.50,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100267,205.10,205.60,0.50,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100268,205.60,207.60,2.00,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100269,207.60,209.70,2.10,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100270,209.70,210.70,1.00,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100271,210.70,212.40,1.70,IG,SER,PA,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100272,212.40,213.20,0.80,IG,SER,PA,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100273,213.20,214.20,1.00,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100274,214.20,215.20,1.00,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100275,215.20,216.20,1.00,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100276,216.20,217.20,1.00,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100277,217.20,219.70,2.50,IG,SER,PA,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100278,219.70,220.70,1.00,IG,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100279,220.70,221.70,1.00,IG,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100280,221.70,222.70,1.00,IG,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100281,222.70,223.70,1.00,IG,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100282,223.70,224.70,1.00,IG,SER,PV,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100283,224.70,225.70,1.00,IG,SER,PV,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_002,Jerimum de Cima,100284,225.70,226.70,1.00,IG,SER,PV,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
